Serial Number:,,X001, pH Calibration (LOW):,,745, pH Calibration (HIGH):,,245,
1908,2015-06-24T08:10:50+0100,39.1,342,6.42,441,,,,
1909,2015-06-24T08:25:50+0100,39.1,341,6.42,441,,,,
1910,2015-06-24T08:40:50+0100,39.1,343,6.41,441,,,,
1911,2015-06-24T08:55:50+0100,39.1,343,6.41,441,,,,
1912,2015-06-24T09:10:50+0100,39.1,343,6.41,441,,,,
1913,2015-06-24T09:25:50+0100,39.1,344,6.41,441,,,,
1914,2015-06-24T09:40:50+0100,39.1,338,6.44,441,,,,
1915,2015-06-24T09:55:50+0100,39.1,325,6.52,441,,,,
1916,2015-06-24T10:10:50+0100,39.1,321,6.54,441,,,,
1917,2015-06-24T10:25:50+0100,39.1,319,6.56,441,,,,
1918,2015-06-24T10:40:50+0100,39.1,339,6.44,441,,,,
1919,2015-06-24T10:55:50+0100,39.4,340,6.43,441,,,,
1920,2015-06-24T11:10:50+0100,39.4,341,6.42,441,,,,
1921,2015-06-24T11:25:50+0100,39.4,339,6.44,441,,,,
1922,2015-06-24T11:40:50+0100,39.4,341,6.42,441,,,,
1923,2015-06-24T11:55:50+0100,39.4,348,6.38,441,,,,
1924,2015-06-24T12:10:50+0100,38.3,348,6.38,441,,,,
1925,2015-06-24T12:25:50+0100,36.8,347,6.39,441,,,,
1926,2015-06-24T12:40:50+0100,38.1,328,6.5,441,,,,
1927,2015-06-24T12:55:50+0100,38.6,350,6.37,441,,,,
1928,2015-06-24T13:10:50+0100,38.8,357,6.33,441,,,,
1929,2015-06-24T13:25:50+0100,38.8,363,6.29,441,,,,
1930,2015-06-24T13:40:50+0100,38.8,361,6.3,441,,,,
1931,2015-06-24T13:55:50+0100,38.8,344,6.41,441,,,,
1932,2015-06-24T14:10:50+0100,38.8,350,6.37,441,,,,
1933,2015-06-24T14:25:50+0100,38.8,352,6.36,441,,,,
1934,2015-06-24T14:40:50+0100,39.1,355,6.34,441,,,,
1935,2015-06-24T14:55:50+0100,39.1,360,6.31,441,,,,
1936,2015-06-24T15:10:50+0100,39.1,351,6.36,441,,,,
1937,2015-06-24T15:25:50+0100,39.1,348,6.38,441,,,,
1938,2015-06-24T15:40:50+0100,39.1,353,6.35,441,,,,
1939,2015-06-24T15:55:50+0100,39.1,360,6.31,441,,,,
1940,2015-06-24T16:10:50+0100,39.1,364,6.29,441,,,,
1941,2015-06-24T16:25:50+0100,39.4,360,6.31,441,,,,
1942,2015-06-24T16:40:50+0100,39.4,361,6.3,441,,,,
1943,2015-06-24T16:55:50+0100,39.4,360,6.31,441,,,,
1944,2015-06-24T17:10:50+0100,39.4,348,6.38,441,,,,
1945,2015-06-24T17:25:50+0100,39.4,333,6.47,441,,,,
1946,2015-06-24T17:40:50+0100,36.5,362,6.3,441,,,,
1947,2015-06-24T17:55:50+0100,38.3,369,6.26,441,,,,
1948,2015-06-24T18:10:50+0100,38.6,371,6.24,441,,,,
1949,2015-06-24T18:25:50+0100,38.6,365,6.28,441,,,,
1950,2015-06-24T18:40:50+0100,38.8,361,6.3,441,,,,
1951,2015-06-24T18:55:50+0100,39.1,355,6.34,441,,,,
1952,2015-06-24T19:10:50+0100,39.1,346,6.39,441,,,,
1953,2015-06-24T19:25:50+0100,39.1,350,6.37,441,,,,
1954,2015-06-24T19:40:50+0100,39.1,357,6.33,441,,,,
1955,2015-06-24T19:55:50+0100,39.1,358,6.32,441,,,,
1956,2015-06-24T20:10:50+0100,39.4,359,6.32,441,,,,
1957,2015-06-24T20:25:50+0100,39.4,359,6.32,441,,,,
1958,2015-06-24T20:40:50+0100,39.4,365,6.28,441,,,,
1959,2015-06-24T20:55:50+0100,39.4,368,6.26,441,,,,
1960,2015-06-24T21:10:50+0100,39.7,365,6.28,441,,,,
1961,2015-06-24T21:25:50+0100,39.7,366,6.27,441,,,,
1962,2015-06-24T21:40:50+0100,39.7,362,6.3,441,,,,
1963,2015-06-24T21:55:50+0100,39.7,360,6.31,441,,,,
1964,2015-06-24T22:10:50+0100,39.7,359,6.32,441,,,,
1965,2015-06-24T22:25:50+0100,39.7,360,6.31,441,,,,
1966,2015-06-24T22:40:50+0100,39.7,359,6.32,441,,,,
1967,2015-06-24T22:55:50+0100,36.3,357,6.33,441,,,,
1968,2015-06-24T23:10:50+0100,38.1,356,6.33,441,,,,
1969,2015-06-24T23:25:50+0100,38.6,349,6.38,441,,,,
1970,2015-06-24T23:40:50+0100,38.8,354,6.35,441,,,,
1971,2015-06-24T23:55:50+0100,39.1,359,6.32,441,,,,
1972,2015-06-25T00:10:50+0100,39.1,350,6.37,441,,,,
1973,2015-06-25T00:25:50+0100,39.1,345,6.4,441,,,,
1974,2015-06-25T00:40:50+0100,39.1,340,6.43,441,,,,
1975,2015-06-25T00:55:50+0100,39.1,353,6.35,441,,,,
1976,2015-06-25T01:10:50+0100,39.1,354,6.35,441,,,,
1977,2015-06-25T01:25:50+0100,39.1,348,6.38,441,,,,
1978,2015-06-25T01:40:50+0100,39.4,347,6.39,441,,,,
1979,2015-06-25T01:55:50+0100,39.4,351,6.36,441,,,,
1980,2015-06-25T02:10:50+0100,39.4,354,6.35,441,,,,
1981,2015-06-25T02:25:50+0100,39.4,354,6.35,441,,,,
1982,2015-06-25T02:40:50+0100,39.4,352,6.36,441,,,,
1983,2015-06-25T02:55:50+0100,39.4,351,6.36,441,,,,
1984,2015-06-25T03:10:50+0100,39.4,354,6.35,441,,,,
1985,2015-06-25T03:25:50+0100,39.4,356,6.33,441,,,,
1986,2015-06-25T03:40:50+0100,39.4,355,6.34,441,,,,
1987,2015-06-25T03:55:50+0100,39.4,352,6.36,441,,,,
1988,2015-06-25T04:10:50+0100,39.4,350,6.37,441,,,,
1989,2015-06-25T04:25:50+0100,39.4,348,6.38,441,,,,
1990,2015-06-25T04:40:50+0100,39.4,344,6.41,441,,,,
1991,2015-06-25T04:55:50+0100,39.4,345,6.4,441,,,,
1992,2015-06-25T05:10:50+0100,39.4,345,6.4,441,,,,
1993,2015-06-25T05:25:50+0100,39.4,340,6.43,441,,,,
1994,2015-06-25T05:40:50+0100,39.4,334,6.47,441,,,,
1995,2015-06-25T05:55:50+0100,39.4,332,6.48,441,,,,
1996,2015-06-25T06:10:50+0100,39.4,329,6.5,441,,,,
1997,2015-06-25T06:25:50+0100,39.4,324,6.53,441,,,,
1998,2015-06-25T06:40:50+0100,39.4,319,6.56,441,,,,
1999,2015-06-25T06:55:50+0100,39.4,324,6.53,441,,,,
2000,2015-06-25T07:10:50+0100,39.4,333,6.47,441,,,,
2001,2015-06-25T07:25:50+0100,39.4,347,6.39,441,,,,
2002,2015-06-25T07:40:50+0100,39.4,350,6.37,441,,,,
2003,2015-06-25T07:55:50+0100,39.4,346,6.39,441,,,,
2004,2015-06-25T08:10:50+0100,39.4,347,6.39,441,,,,
2005,2015-06-25T08:25:50+0100,39.4,349,6.38,441,,,,
2006,2015-06-25T08:40:50+0100,39.4,352,6.36,441,,,,
2007,2015-06-25T08:55:50+0100,39.4,351,6.36,441,,,,
2008,2015-06-25T09:10:50+0100,39.4,351,6.36,441,,,,
2009,2015-06-25T09:25:50+0100,39.4,353,6.35,441,,,,
2010,2015-06-25T09:40:50+0100,39.4,351,6.36,441,,,,
2011,2015-06-25T09:55:50+0100,39.4,348,6.38,441,,,,
2012,2015-06-25T10:10:50+0100,39.4,348,6.38,441,,,,
2013,2015-06-25T10:25:50+0100,39.4,347,6.39,441,,,,
2014,2015-06-25T10:40:50+0100,39.4,346,6.39,441,,,,
2015,2015-06-25T10:55:50+0100,37.3,350,6.37,441,,,,
2016,2015-06-25T11:10:50+0100,38.3,347,6.39,441,,,,
2017,2015-06-25T11:25:50+0100,38.6,347,6.39,441,,,,
2018,2015-06-25T11:40:50+0100,38.6,346,6.39,441,,,,
2019,2015-06-25T11:55:50+0100,38.8,348,6.38,441,,,,
2020,2015-06-25T12:10:50+0100,38.8,344,6.41,441,,,,
2021,2015-06-25T12:25:50+0100,38.8,344,6.41,441,,,,
2022,2015-06-25T12:40:50+0100,39.1,338,6.44,441,,,,
2023,2015-06-25T12:55:50+0100,39.1,334,6.47,441,,,,
2024,2015-06-25T13:10:50+0100,39.1,336,6.45,441,,,,
2025,2015-06-25T13:25:50+0100,39.1,332,6.48,441,,,,
2026,2015-06-25T13:40:50+0100,39.1,330,6.49,441,,,,
2027,2015-06-25T13:55:50+0100,39.1,331,6.48,441,,,,
2028,2015-06-25T14:10:50+0100,39.4,333,6.47,441,,,,
2029,2015-06-25T14:25:50+0100,39.4,336,6.45,441,,,,
2030,2015-06-25T14:40:50+0100,39.4,338,6.44,441,,,,
2031,2015-06-25T14:55:50+0100,39.4,342,6.42,441,,,,
2032,2015-06-25T15:10:50+0100,39.4,341,6.42,441,,,,
2033,2015-06-25T15:25:50+0100,39.4,342,6.42,441,,,,
2034,2015-06-25T15:40:50+0100,39.4,341,6.42,441,,,,
2035,2015-06-25T15:55:50+0100,39.4,348,6.38,441,,,,
2036,2015-06-25T16:10:50+0100,39.4,321,6.54,441,,,,
2037,2015-06-25T16:25:50+0100,39.4,317,6.57,441,,,,
2038,2015-06-25T16:40:50+0100,39.4,307,6.63,441,,,,
2039,2015-06-25T16:55:50+0100,39.7,303,6.65,441,,,,
2040,2015-06-25T17:10:50+0100,39.7,313,6.59,441,,,,
2041,2015-06-25T17:25:50+0100,39.7,320,6.55,441,,,,
2042,2015-06-25T17:40:50+0100,37.8,362,6.3,441,,,,
2043,2015-06-25T17:55:50+0100,38.6,365,6.28,441,,,,
2044,2015-06-25T18:10:50+0100,38.6,362,6.3,441,,,,
2045,2015-06-25T18:25:50+0100,38.8,361,6.3,441,,,,
2046,2015-06-25T18:40:50+0100,39.1,365,6.28,441,,,,
2047,2015-06-25T18:55:50+0100,37,354,6.35,441,,,,
2048,2015-06-25T19:10:50+0100,38.3,355,6.34,441,,,,
2049,2015-06-25T19:25:50+0100,38.6,347,6.39,441,,,,
2050,2015-06-25T19:40:50+0100,38.8,336,6.45,441,,,,
2051,2015-06-25T19:55:50+0100,38.8,357,6.33,441,,,,
2052,2015-06-25T20:10:50+0100,39.1,359,6.32,441,,,,
2053,2015-06-25T20:25:50+0100,39.4,363,6.29,441,,,,
2054,2015-06-25T20:40:50+0100,39.4,363,6.29,441,,,,
2055,2015-06-25T20:55:50+0100,39.4,359,6.32,441,,,,
2056,2015-06-25T21:10:50+0100,37.5,355,6.34,441,,,,
2057,2015-06-25T21:25:50+0100,38.6,365,6.28,441,,,,
2058,2015-06-25T21:40:50+0100,38.8,359,6.32,441,,,,
2059,2015-06-25T21:55:50+0100,39.1,365,6.28,441,,,,
2060,2015-06-25T22:10:50+0100,39.1,355,6.34,441,,,,
2061,2015-06-25T22:25:50+0100,39.1,356,6.33,441,,,,
2062,2015-06-25T22:40:50+0100,39.4,361,6.3,441,,,,
2063,2015-06-25T22:55:50+0100,39.4,360,6.31,441,,,,
2064,2015-06-25T23:10:50+0100,39.4,348,6.38,441,,,,
2065,2015-06-25T23:25:50+0100,39.4,336,6.45,441,,,,
2066,2015-06-25T23:40:50+0100,39.4,350,6.37,441,,,,
2067,2015-06-25T23:55:50+0100,39.4,362,6.3,441,,,,
2068,2015-06-26T00:10:50+0100,39.4,370,6.25,441,,,,
2069,2015-06-26T00:25:50+0100,39.4,376,6.21,441,,,,
2070,2015-06-26T00:40:50+0100,39.7,378,6.2,441,,,,
2071,2015-06-26T00:55:50+0100,37.3,390,6.13,441,,,,
2072,2015-06-26T01:10:50+0100,38.1,365,6.28,441,,,,
2073,2015-06-26T01:25:50+0100,38.8,347,6.39,441,,,,
2074,2015-06-26T01:40:50+0100,39.1,350,6.37,441,,,,
2075,2015-06-26T01:55:50+0100,39.1,373,6.23,441,,,,
2076,2015-06-26T02:10:50+0100,39.4,378,6.2,441,,,,
2077,2015-06-26T02:25:50+0100,39.4,360,6.31,441,,,,
2078,2015-06-26T02:40:50+0100,39.4,366,6.27,441,,,,
2079,2015-06-26T02:55:50+0100,39.4,366,6.27,441,,,,
2080,2015-06-26T03:10:50+0100,39.4,369,6.26,441,,,,
2081,2015-06-26T03:25:50+0100,39.4,356,6.33,441,,,,
2082,2015-06-26T03:40:50+0100,39.4,343,6.41,441,,,,
2083,2015-06-26T03:55:50+0100,39.4,337,6.45,441,,,,
2084,2015-06-26T04:10:50+0100,39.7,338,6.44,441,,,,
2085,2015-06-26T04:25:50+0100,39.7,342,6.42,441,,,,
2086,2015-06-26T04:40:50+0100,39.7,337,6.45,441,,,,
2087,2015-06-26T04:55:50+0100,39.7,334,6.47,441,,,,
2088,2015-06-26T05:10:50+0100,39.7,331,6.48,441,,,,
2089,2015-06-26T05:25:50+0100,39.7,331,6.48,441,,,,
2090,2015-06-26T05:40:50+0100,39.7,337,6.45,441,,,,
2091,2015-06-26T05:55:50+0100,39.7,336,6.45,441,,,,
2092,2015-06-26T06:10:50+0100,39.7,335,6.46,441,,,,
2093,2015-06-26T06:25:50+0100,39.4,337,6.45,441,,,,
2094,2015-06-26T06:40:50+0100,39.4,337,6.45,441,,,,
2095,2015-06-26T06:55:50+0100,39.7,341,6.42,441,,,,
2096,2015-06-26T07:10:50+0100,39.7,344,6.41,441,,,,
2097,2015-06-26T07:25:50+0100,39.4,347,6.39,441,,,,
2098,2015-06-26T07:40:50+0100,39.4,348,6.38,441,,,,
2099,2015-06-26T07:55:50+0100,39.4,349,6.38,441,,,,
2100,2015-06-26T08:10:50+0100,39.4,350,6.37,441,,,,
2101,2015-06-26T08:25:50+0100,39.4,358,6.32,441,,,,
2102,2015-06-26T08:40:50+0100,39.4,361,6.3,441,,,,
2103,2015-06-26T08:55:50+0100,39.4,357,6.33,441,,,,
2104,2015-06-26T09:10:50+0100,39.4,352,6.36,441,,,,
2105,2015-06-26T09:25:50+0100,39.4,352,6.36,441,,,,
2106,2015-06-26T09:40:50+0100,39.4,346,6.39,441,,,,
2107,2015-06-26T09:55:50+0100,39.4,353,6.35,441,,,,
2108,2015-06-26T10:10:50+0100,39.4,349,6.38,441,,,,
2109,2015-06-26T10:25:50+0100,39.4,346,6.39,441,,,,
2110,2015-06-26T10:40:50+0100,39.4,335,6.46,441,,,,
2111,2015-06-26T10:55:50+0100,37,352,6.36,441,,,,
2112,2015-06-26T11:10:50+0100,38.6,367,6.27,441,,,,
2113,2015-06-26T11:25:50+0100,38.8,365,6.28,441,,,,
2114,2015-06-26T11:40:50+0100,38.8,360,6.31,441,,,,
2115,2015-06-26T11:55:50+0100,39.1,362,6.3,441,,,,
2116,2015-06-26T12:10:50+0100,39.1,357,6.33,441,,,,
2117,2015-06-26T12:25:50+0100,39.1,366,6.27,441,,,,
2118,2015-06-26T12:40:50+0100,39.4,351,6.36,441,,,,
2119,2015-06-26T12:55:50+0100,39.4,330,6.49,441,,,,
2120,2015-06-26T13:10:50+0100,39.4,353,6.35,441,,,,
2121,2015-06-26T13:25:50+0100,39.4,353,6.35,441,,,,
2122,2015-06-26T13:40:50+0100,39.4,350,6.37,441,,,,
2123,2015-06-26T13:55:50+0100,39.4,348,6.38,441,,,,
2124,2015-06-26T14:10:50+0100,39.4,342,6.42,441,,,,
2125,2015-06-26T14:25:50+0100,39.4,331,6.48,441,,,,
2126,2015-06-26T14:40:50+0100,39.7,329,6.5,441,,,,
2127,2015-06-26T14:55:50+0100,39.4,351,6.36,441,,,,
2128,2015-06-26T15:10:50+0100,39.4,350,6.37,441,,,,
2129,2015-06-26T15:25:50+0100,39.4,346,6.39,441,,,,
2130,2015-06-26T15:40:50+0100,39.7,360,6.31,441,,,,
2131,2015-06-26T15:55:50+0100,39.7,361,6.3,441,,,,
2132,2015-06-26T16:10:50+0100,35.1,358,6.32,441,,,,
2133,2015-06-26T16:25:50+0100,37.5,376,6.21,441,,,,
2134,2015-06-26T16:40:50+0100,38.6,357,6.33,441,,,,
2135,2015-06-26T16:55:50+0100,38.6,357,6.33,441,,,,
2136,2015-06-26T17:10:50+0100,38.8,373,6.23,441,,,,
2137,2015-06-26T17:25:50+0100,38.8,367,6.27,441,,,,
2138,2015-06-26T17:40:50+0100,39.1,358,6.32,441,,,,
2139,2015-06-26T17:55:50+0100,39.1,361,6.3,441,,,,
2140,2015-06-26T18:10:50+0100,39.1,359,6.32,441,,,,
2141,2015-06-26T18:25:50+0100,39.1,341,6.42,441,,,,
2142,2015-06-26T18:40:50+0100,39.4,340,6.43,441,,,,
2143,2015-06-26T18:55:50+0100,39.4,353,6.35,441,,,,
2144,2015-06-26T19:10:50+0100,39.4,346,6.39,441,,,,
2145,2015-06-26T19:25:50+0100,39.4,349,6.38,441,,,,
2146,2015-06-26T19:40:50+0100,39.4,356,6.33,441,,,,
2147,2015-06-26T19:55:50+0100,39.4,342,6.42,441,,,,
2148,2015-06-26T20:10:50+0100,39.4,343,6.41,441,,,,
2149,2015-06-26T20:25:50+0100,39.4,360,6.31,441,,,,
2150,2015-06-26T20:40:50+0100,39.4,359,6.32,441,,,,
2151,2015-06-26T20:55:50+0100,39.7,355,6.34,441,,,,
2152,2015-06-26T21:10:50+0100,39.7,354,6.35,441,,,,
2153,2015-06-26T21:25:50+0100,39.7,360,6.31,441,,,,
2154,2015-06-26T21:40:50+0100,38.6,350,6.37,441,,,,
2155,2015-06-26T21:55:50+0100,37.8,357,6.33,441,,,,
2156,2015-06-26T22:10:50+0100,38.8,353,6.35,441,,,,
2157,2015-06-26T22:25:50+0100,39.1,360,6.31,441,,,,
2158,2015-06-26T22:40:50+0100,39.4,363,6.29,441,,,,
2159,2015-06-26T22:55:50+0100,39.4,355,6.34,441,,,,
2160,2015-06-26T23:10:50+0100,39.4,359,6.32,441,,,,
2161,2015-06-26T23:25:50+0100,39.4,355,6.34,441,,,,
2162,2015-06-26T23:40:50+0100,39.4,344,6.41,441,,,,
2163,2015-06-26T23:55:50+0100,39.4,339,6.44,441,,,,
2164,2015-06-27T00:10:50+0100,39.4,350,6.37,441,,,,
2165,2015-06-27T00:25:50+0100,39.4,368,6.26,441,,,,
2166,2015-06-27T00:40:50+0100,39.4,355,6.34,441,,,,
2167,2015-06-27T00:55:50+0100,39.4,357,6.33,441,,,,
2168,2015-06-27T01:10:50+0100,39.4,352,6.36,441,,,,
2169,2015-06-27T01:25:50+0100,39.4,338,6.44,441,,,,
2170,2015-06-27T01:40:50+0100,39.4,344,6.41,441,,,,
2171,2015-06-27T01:55:50+0100,39.4,358,6.32,441,,,,
2172,2015-06-27T02:10:50+0100,39.4,351,6.36,441,,,,
2173,2015-06-27T02:25:50+0100,39.4,349,6.38,441,,,,
2174,2015-06-27T02:40:50+0100,39.4,356,6.33,441,,,,
2175,2015-06-27T02:55:50+0100,39.4,355,6.34,441,,,,
2176,2015-06-27T03:10:50+0100,39.4,357,6.33,441,,,,
2177,2015-06-27T03:25:50+0100,39.4,368,6.26,441,,,,
2178,2015-06-27T03:40:50+0100,39.4,368,6.26,441,,,,
2179,2015-06-27T03:55:50+0100,39.4,354,6.35,441,,,,
2180,2015-06-27T04:10:50+0100,39.4,347,6.39,441,,,,
2181,2015-06-27T04:25:50+0100,39.4,344,6.41,441,,,,
2182,2015-06-27T04:40:50+0100,39.4,353,6.35,441,,,,
2183,2015-06-27T04:55:50+0100,39.4,346,6.39,441,,,,
2184,2015-06-27T05:10:50+0100,39.4,351,6.36,441,,,,
2185,2015-06-27T05:25:50+0100,39.4,352,6.36,441,,,,
2186,2015-06-27T05:40:50+0100,39.4,360,6.31,441,,,,
2187,2015-06-27T05:55:50+0100,39.4,366,6.27,441,,,,
2188,2015-06-27T06:10:50+0100,39.4,357,6.33,441,,,,
2189,2015-06-27T06:25:50+0100,39.4,349,6.38,441,,,,
2190,2015-06-27T06:40:50+0100,39.4,350,6.37,441,,,,
2191,2015-06-27T06:55:50+0100,39.4,350,6.37,441,,,,
2192,2015-06-27T07:10:50+0100,39.4,347,6.39,441,,,,
2193,2015-06-27T07:25:50+0100,39.7,341,6.42,441,,,,
2194,2015-06-27T07:40:50+0100,39.7,335,6.46,441,,,,
2195,2015-06-27T07:55:50+0100,39.7,340,6.43,441,,,,
2196,2015-06-27T08:10:50+0100,39.7,340,6.43,441,,,,
2197,2015-06-27T08:25:50+0100,39.4,317,6.57,441,,,,
2198,2015-06-27T08:40:50+0100,37.3,376,6.21,441,,,,
2199,2015-06-27T08:55:50+0100,38.3,363,6.29,441,,,,
2200,2015-06-27T09:10:50+0100,38.6,359,6.32,441,,,,
2201,2015-06-27T09:25:50+0100,38.6,363,6.29,441,,,,
2202,2015-06-27T09:40:50+0100,38.8,359,6.32,441,,,,
2203,2015-06-27T09:55:50+0100,38.8,367,6.27,441,,,,
2204,2015-06-27T10:10:50+0100,39.1,355,6.34,441,,,,
2205,2015-06-27T10:25:50+0100,39.1,361,6.3,441,,,,
2206,2015-06-27T10:40:50+0100,39.1,366,6.27,441,,,,
2207,2015-06-27T10:55:50+0100,39.1,362,6.3,441,,,,
2208,2015-06-27T11:10:50+0100,39.1,358,6.32,441,,,,
2209,2015-06-27T11:25:50+0100,39.1,346,6.39,441,,,,
2210,2015-06-27T11:40:50+0100,39.1,340,6.43,441,,,,
2211,2015-06-27T11:55:50+0100,39.1,334,6.47,441,,,,
2212,2015-06-27T12:10:50+0100,39.4,333,6.47,441,,,,
2213,2015-06-27T12:25:50+0100,39.4,341,6.42,441,,,,
2214,2015-06-27T12:40:50+0100,39.4,358,6.32,441,,,,
2215,2015-06-27T12:55:50+0100,36.3,359,6.32,441,,,,
2216,2015-06-27T13:10:50+0100,37.3,372,6.24,441,,,,
2217,2015-06-27T13:25:50+0100,38.1,370,6.25,441,,,,
2218,2015-06-27T13:40:50+0100,38.3,364,6.29,441,,,,
2219,2015-06-27T13:55:50+0100,38.6,367,6.27,441,,,,
2220,2015-06-27T14:10:50+0100,38.8,352,6.36,441,,,,
2221,2015-06-27T14:25:50+0100,38.8,339,6.44,441,,,,
2222,2015-06-27T14:40:50+0100,39.1,335,6.46,441,,,,
2223,2015-06-27T14:55:50+0100,39.1,332,6.48,441,,,,
2224,2015-06-27T15:10:50+0100,39.1,339,6.44,441,,,,
2225,2015-06-27T15:25:50+0100,39.1,327,6.51,441,,,,
2226,2015-06-27T15:40:50+0100,39.4,326,6.51,441,,,,
2227,2015-06-27T15:55:50+0100,39.4,319,6.56,441,,,,
2228,2015-06-27T16:10:50+0100,39.4,319,6.56,441,,,,
2229,2015-06-27T16:25:50+0100,39.4,347,6.39,441,,,,
2230,2015-06-27T16:40:50+0100,38.1,376,6.21,441,,,,
2231,2015-06-27T16:55:50+0100,38.8,369,6.26,441,,,,
2232,2015-06-27T17:10:50+0100,39.1,366,6.27,441,,,,
2233,2015-06-27T17:25:50+0100,39.1,367,6.27,441,,,,
2234,2015-06-27T17:40:50+0100,39.1,364,6.29,441,,,,
2235,2015-06-27T17:55:50+0100,39.4,369,6.26,441,,,,
2236,2015-06-27T18:10:50+0100,39.4,369,6.26,441,,,,
2237,2015-06-27T18:25:50+0100,39.4,366,6.27,441,,,,
2238,2015-06-27T18:40:50+0100,39.4,369,6.26,441,,,,
2239,2015-06-27T18:55:50+0100,39.4,372,6.24,441,,,,
2240,2015-06-27T19:10:50+0100,39.4,363,6.29,441,,,,
2241,2015-06-27T19:25:50+0100,39.4,352,6.36,441,,,,
2242,2015-06-27T19:40:50+0100,39.4,356,6.33,441,,,,
2243,2015-06-27T19:55:50+0100,39.4,370,6.25,441,,,,
2244,2015-06-27T20:10:50+0100,39.4,372,6.24,441,,,,
2245,2015-06-27T20:25:50+0100,39.7,366,6.27,441,,,,
2246,2015-06-27T20:40:50+0100,39.7,374,6.23,441,,,,
2247,2015-06-27T20:55:50+0100,37.3,370,6.25,441,,,,
2248,2015-06-27T21:10:50+0100,38.6,373,6.23,441,,,,
2249,2015-06-27T21:25:50+0100,39.1,368,6.26,441,,,,
2250,2015-06-27T21:40:50+0100,39.1,369,6.26,441,,,,
2251,2015-06-27T21:55:50+0100,39.1,361,6.3,441,,,,
2252,2015-06-27T22:10:50+0100,39.4,375,6.22,441,,,,
2253,2015-06-27T22:25:50+0100,39.4,379,6.2,441,,,,
2254,2015-06-27T22:40:50+0100,37.8,377,6.21,441,,,,
2255,2015-06-27T22:55:50+0100,38.6,373,6.23,441,,,,
2256,2015-06-27T23:10:50+0100,38.8,371,6.24,441,,,,
2257,2015-06-27T23:25:50+0100,39.1,380,6.19,441,,,,
2258,2015-06-27T23:40:50+0100,39.1,386,6.15,441,,,,
2259,2015-06-27T23:55:50+0100,39.1,377,6.21,441,,,,
2260,2015-06-28T00:10:50+0100,39.1,379,6.2,441,,,,
2261,2015-06-28T00:25:50+0100,39.4,372,6.24,441,,,,
2262,2015-06-28T00:40:50+0100,39.4,370,6.25,441,,,,
2263,2015-06-28T00:55:50+0100,39.4,365,6.28,441,,,,
2264,2015-06-28T01:10:50+0100,39.4,363,6.29,441,,,,
2265,2015-06-28T01:25:50+0100,39.4,358,6.32,441,,,,
2266,2015-06-28T01:40:50+0100,39.4,353,6.35,441,,,,
2267,2015-06-28T01:55:50+0100,39.4,365,6.28,441,,,,
2268,2015-06-28T02:10:50+0100,39.4,361,6.3,441,,,,
2269,2015-06-28T02:25:50+0100,39.4,363,6.29,441,,,,
2270,2015-06-28T02:40:50+0100,39.4,367,6.27,441,,,,
2271,2015-06-28T02:55:50+0100,39.4,385,6.16,441,,,,
2272,2015-06-28T03:10:50+0100,39.4,388,6.14,441,,,,
2273,2015-06-28T03:25:50+0100,39.4,384,6.17,441,,,,
2274,2015-06-28T03:40:50+0100,39.7,379,6.2,441,,,,
2275,2015-06-28T03:55:50+0100,39.7,378,6.2,441,,,,
2276,2015-06-28T04:10:50+0100,39.7,379,6.2,441,,,,
2277,2015-06-28T04:25:50+0100,39.7,379,6.2,441,,,,
2278,2015-06-28T04:40:50+0100,39.7,373,6.23,441,,,,
2279,2015-06-28T04:55:50+0100,39.7,360,6.31,441,,,,
2280,2015-06-28T05:10:50+0100,39.7,370,6.25,441,,,,
2281,2015-06-28T05:25:50+0100,39.7,377,6.21,441,,,,
2282,2015-06-28T05:40:50+0100,39.4,368,6.26,441,,,,
2283,2015-06-28T05:55:50+0100,39.4,355,6.34,441,,,,
2284,2015-06-28T06:10:50+0100,39.4,349,6.38,441,,,,
2285,2015-06-28T06:25:50+0100,39.7,350,6.37,441,,,,
2286,2015-06-28T06:40:50+0100,39.7,338,6.44,441,,,,
2287,2015-06-28T06:55:50+0100,39.7,345,6.4,441,,,,
2288,2015-06-28T07:10:50+0100,39.7,360,6.31,441,,,,
2289,2015-06-28T07:25:50+0100,39.7,357,6.33,441,,,,
2290,2015-06-28T07:40:50+0100,39.7,337,6.45,441,,,,
2291,2015-06-28T07:55:50+0100,39.7,334,6.47,441,,,,
2292,2015-06-28T08:10:50+0100,39.7,322,6.54,441,,,,
2293,2015-06-28T08:25:50+0100,39.7,326,6.51,441,,,,
2294,2015-06-28T08:40:50+0100,39.7,343,6.41,441,,,,
2295,2015-06-28T08:55:50+0100,39.7,358,6.32,441,,,,
2296,2015-06-28T09:10:50+0100,39.7,358,6.32,441,,,,
2297,2015-06-28T09:25:50+0100,39.7,360,6.31,441,,,,
2298,2015-06-28T09:40:50+0100,39.7,353,6.35,441,,,,
2299,2015-06-28T09:55:50+0100,39.7,353,6.35,441,,,,
2300,2015-06-28T10:10:50+0100,39.4,355,6.34,441,,,,
2301,2015-06-28T10:25:50+0100,39.4,363,6.29,441,,,,
2302,2015-06-28T10:40:50+0100,39.4,367,6.27,441,,,,
2303,2015-06-28T10:55:50+0100,39.7,359,6.32,441,,,,
2304,2015-06-28T11:10:50+0100,39.7,349,6.38,441,,,,
2305,2015-06-28T11:25:50+0100,38.1,358,6.32,441,,,,
